onset	duration	trial_type	stimulus_number	response_made	response_key	response_time
7.398677	3	odor_1	1	0	n/a	n/a
29.561538	3	odor_1	1	1	4$	7.656321
47.519748	3	odor_2	2	0	n/a	n/a
68.787834	3	odor_1	1	0	n/a	n/a
88.223539	3	odor_3	3	0	n/a	n/a
112.202343	3	odor_1	1	0	n/a	n/a
133.264505	3	odor_4	4	0	n/a	n/a
152.430776	3	odor_1	1	1	4$	9.174771
175.77184	3	odor_5	5	0	n/a	n/a
199.001838	3	odor_2	2	0	n/a	n/a
217.796686	3	odor_2	2	1	4$	2.219789
239.770144	3	odor_3	3	0	n/a	n/a
259.839077	3	odor_2	2	0	n/a	n/a
281.827793	3	odor_4	4	0	n/a	n/a
306.483938	3	odor_2	2	0	n/a	n/a
326.440524	3	odor_5	5	0	n/a	n/a
350.984333	3	odor_3	3	0	n/a	n/a
373.707515	3	odor_3	3	1	4$	3.479063
392.153891	3	odor_4	4	1	4$	4.651461
413.341056	3	odor_3	3	1	4$	4.387452
438.438666	3	odor_5	5	0	n/a	n/a
459.820054	3	odor_4	4	0	n/a	n/a
480.83191	3	odor_4	4	1	4$	2.604354
501.067268	3	odor_5	5	0	n/a	n/a
525.491178	3	odor_5	5	1	4$	8.7162
546.124744	3	odor_1	1	0	n/a	n/a
564.298678	3	odor_4	4	0	n/a	n/a
584.577057	3	odor_2	2	0	n/a	n/a
609.651923	3	odor_3	3	0	n/a	n/a
631.382637	3	odor_5	5	1	4$	3.662923
