onset	duration	trial_type	stimulus_number	response_made	response_key	response_time
2.165329	2.033219	image_1	1	0	n/a	n/a
22.830978	2.016508	image_1	1	1	1!	0.616756
37.405188	2.008219	image_2	2	0	n/a	n/a
55.220973	2.033222	image_1	1	0	n/a	n/a
73.153386	2.03322	image_3	3	0	n/a	n/a
93.102317	2.07496	image_1	1	1	1!	1.687411
111.97634	2.024894	image_4	4	0	n/a	n/a
127.017278	2.024889	image_1	1	0	n/a	n/a
142.258158	1.999849	image_5	5	0	n/a	n/a
162.58207	2.06656	image_2	2	0	n/a	n/a
179.422869	1.999895	image_2	2	1	1!	0.727646
197.94692	2.024887	image_3	3	0	n/a	n/a
214.429442	2.016523	image_2	2	0	n/a	n/a
230.328585	2.016553	image_4	4	0	n/a	n/a
252.777424	2.008225	image_2	2	0	n/a	n/a
269.001591	2.008231	image_5	5	0	n/a	n/a
284.65912	2.033263	image_3	3	0	n/a	n/a
303.166502	2.024895	image_3	3	1	1!	0.505392
318.890697	2.041552	image_4	4	0	n/a	n/a
335.923149	2.04989	image_3	3	1	1!	0.667192
352.21398	1.999886	image_5	5	0	n/a	n/a
368.746458	2.024893	image_4	4	0	n/a	n/a
396.236711	2.033218	image_4	4	1	1!	0.778094
413.160843	2.024886	image_5	5	0	n/a	n/a
428.576716	2.033265	image_5	5	0	n/a	n/a
446.709113	2.041562	image_1	1	0	n/a	n/a
467.791357	2.041556	image_2	2	0	n/a	n/a
485.040514	1.9999	image_5	5	0	n/a	n/a
504.222824	2.033218	image_4	4	0	n/a	n/a
524.396784	2.016553	image_3	3	0	n/a	n/a
539.995984	2.033222	image_3	3	0	n/a	n/a
561.069905	2.016546	image_4	4	0	n/a	n/a
579.410614	1.999892	image_5	5	0	n/a	n/a
595.568123	2.016549	image_2	2	0	n/a	n/a
611.200647	2.083262	image_1	1	0	n/a	n/a
632.041246	1.999893	image_5	5	0	n/a	n/a
651.681894	2.008224	image_5	5	1	1!	0.868727
669.297666	2.058257	image_4	4	0	n/a	n/a
692.946445	2.033265	image_4	4	0	n/a	n/a
707.770674	2.008225	image_5	5	0	n/a	n/a
724.286501	2.033215	image_3	3	0	n/a	n/a
744.160517	2.041513	image_4	4	0	n/a	n/a
760.834632	2.024913	image_3	3	0	n/a	n/a
779.042068	2.041496	image_3	3	0	n/a	n/a
797.474433	2.058179	image_5	5	0	n/a	n/a
814.356876	2.016582	image_2	2	0	n/a	n/a
833.372545	2.033282	image_4	4	0	n/a	n/a
850.405142	2.016416	image_2	2	0	n/a	n/a
868.304082	2.024942	image_3	3	0	n/a	n/a
888.586369	2.024897	image_2	2	0	n/a	n/a
904.760536	2.04156	image_2	2	0	n/a	n/a
923.459574	2.008272	image_5	5	0	n/a	n/a
953.408081	2.033199	image_1	1	0	n/a	n/a
971.998797	2.033176	image_4	4	0	n/a	n/a
987.139647	2.033252	image_1	1	0	n/a	n/a
1006.063679	2.091528	image_3	3	0	n/a	n/a
1025.720979	2.033221	image_1	1	0	n/a	n/a
1048.728127	2.041562	image_2	2	0	n/a	n/a
1077.368328	2.024962	image_1	1	0	n/a	n/a
1095.642377	2.099948	image_1	1	0	n/a	n/a
