onset	duration	trial_type	stimulus_number	response_made	response_key	response_time
3.199973	2.015619	image_2	2	0	n/a	n/a
22.692996	2.031562	image_1	1	0	n/a	n/a
39.765441	2.047918	image_3	3	0	n/a	n/a
57.185596	2.036345	image_1	1	0	n/a	n/a
73.746369	2.037153	image_4	4	0	n/a	n/a
92.32085	2.045536	image_1	1	0	n/a	n/a
108.295671	2.012826	image_5	5	0	n/a	n/a
125.098608	2.025389	image_2	2	0	n/a	n/a
140.585354	2.081385	image_2	2	0	n/a	n/a
157.866622	2.043258	image_3	3	0	n/a	n/a
175.535673	2.088707	image_2	2	0	n/a	n/a
191.370354	2.118093	image_4	4	0	n/a	n/a
206.82518	2.02757	image_2	2	0	n/a	n/a
224.814332	2.073839	image_5	5	0	n/a	n/a
239.119946	2.035004	image_3	3	0	n/a	n/a
253.162677	2.042164	image_3	3	1	2@	4.132994
271.180496	2.03578	image_4	4	0	n/a	n/a
289.804774	2.044577	image_3	3	0	n/a	n/a
305.029923	2.020967	image_5	5	0	n/a	n/a
322.141121	2.051747	image_4	4	0	n/a	n/a
336.627559	2.102203	image_4	4	0	n/a	n/a
353.03618	2.020073	image_5	5	0	n/a	n/a
369.27423	2.023511	image_5	5	1	2@	1.928515
384.522353	2.046477	image_1	1	0	n/a	n/a
401.20655	2.023021	image_2	2	0	n/a	n/a
420.170934	2.005711	image_5	5	0	n/a	n/a
438.004471	2.041957	image_4	4	0	n/a	n/a
453.489611	2.045868	image_3	3	0	n/a	n/a
468.483857	2.035487	image_3	3	1	2@	0.919096
483.115219	2.052184	image_4	4	0	n/a	n/a
497.609375	2.045879	image_5	5	0	n/a	n/a
515.459859	2.064151	image_2	2	0	n/a	n/a
530.31536	2.0417	image_1	1	0	n/a	n/a
547.21604	2.044647	image_5	5	0	n/a	n/a
563.906846	2.012823	image_5	5	1	2@	1.060504
582.468308	2.051614	image_4	4	0	n/a	n/a
599.91813	2.108731	image_4	4	1	2@	0.747655
616.411546	2.021273	image_5	5	0	n/a	n/a
630.944816	2.067124	image_3	3	0	n/a	n/a
648.453492	2.068753	image_4	4	0	n/a	n/a
665.010314	2.053472	image_3	3	0	n/a	n/a
681.667455	2.059654	image_3	3	1	2@	0.535469
698.065916	2.008084	image_5	5	0	n/a	n/a
714.700305	2.069086	image_2	2	0	n/a	n/a
732.525295	2.038596	image_4	4	0	n/a	n/a
750.055786	2.066342	image_2	2	0	n/a	n/a
764.721936	2.053671	image_3	3	0	n/a	n/a
782.358785	2.090686	image_2	2	0	n/a	n/a
800.131769	2.05012	image_2	2	1	2@	0.676641
815.089711	2.052393	image_5	5	0	n/a	n/a
830.397884	2.032607	image_1	1	0	n/a	n/a
846.566959	2.060484	image_4	4	0	n/a	n/a
861.239995	2.042961	image_1	1	0	n/a	n/a
879.067406	2.046211	image_3	3	0	n/a	n/a
895.000959	2.069407	image_1	1	0	n/a	n/a
912.099898	2.107572	image_2	2	0	n/a	n/a
926.535963	2.067996	image_1	1	0	n/a	n/a
943.685351	2.156331	image_1	1	0	n/a	n/a
