onset	duration	trial_type	stimulus_number	response_made	response_key	response_time
4.886651	2.066537	image_1	1	0	n/a	n/a
20.869164	2.066578	image_1	1	1	1!	2.208414
37.293298	2.03327	image_2	2	0	n/a	n/a
56.025678	2.041549	image_1	1	0	n/a	n/a
72.649821	2.049884	image_3	3	0	n/a	n/a
87.424105	2.066507	image_1	1	0	n/a	n/a
103.331578	2.05822	image_4	4	0	n/a	n/a
121.764009	2.058174	image_1	1	0	n/a	n/a
139.621376	2.083223	image_5	5	0	n/a	n/a
157.745454	2.033257	image_2	2	0	n/a	n/a
173.277979	2.016557	image_2	2	0	n/a	n/a
190.710429	2.091543	image_3	3	0	n/a	n/a
205.476327	2.0166	image_2	2	0	n/a	n/a
223.208751	2.099892	image_4	4	0	n/a	n/a
238.299648	2.03326	image_2	2	0	n/a	n/a
256.490371	2.024891	image_5	5	0	n/a	n/a
271.947912	2.058219	image_3	3	0	n/a	n/a
287.347179	2.091491	image_3	3	1	1!	2.243208
303.22964	2.041557	image_4	4	0	n/a	n/a
321.295383	2.041555	image_3	3	0	n/a	n/a
337.477874	2.024932	image_5	5	0	n/a	n/a
355.685284	2.099874	image_4	4	0	n/a	n/a
371.592791	2.116559	image_4	4	1	1!	1.749549
387.383646	2.041553	image_5	5	0	n/a	n/a
403.95779	2.024893	image_5	5	1	1!	1.686439
419.673673	2.049947	image_1	1	0	n/a	n/a
436.431124	2.041603	image_5	5	0	n/a	n/a
452.938659	2.041549	image_4	4	0	n/a	n/a
468.654467	2.099885	image_2	2	0	n/a	n/a
485.403634	2.1082	image_3	3	0	n/a	n/a
501.48612	2.058257	image_3	3	0	n/a	n/a
518.135263	2.066548	image_2	2	0	n/a	n/a
534.242765	2.058221	image_4	4	0	n/a	n/a
552.816818	2.041551	image_5	5	0	n/a	n/a
569.699285	2.049879	image_1	1	0	n/a	n/a
585.423517	2.033173	image_5	5	0	n/a	n/a
605.180798	2.024926	image_5	5	1	1!	2.691404
621.538286	2.124887	image_4	4	0	n/a	n/a
638.02077	2.133211	image_4	4	0	n/a	n/a
656.244833	2.024928	image_5	5	0	n/a	n/a
672.22735	2.049935	image_3	3	0	n/a	n/a
688.55987	2.041528	image_4	4	0	n/a	n/a
704.32577	2.049885	image_3	3	0	n/a	n/a
719.533247	2.058223	image_3	3	0	n/a	n/a
734.599179	2.058178	image_5	5	0	n/a	n/a
752.764866	2.024906	image_2	2	0	n/a	n/a
768.18079	2.041569	image_4	4	0	n/a	n/a
783.09665	2.099891	image_2	2	0	n/a	n/a
797.970923	2.116507	image_3	3	0	n/a	n/a
814.928349	2.06655	image_2	2	0	n/a	n/a
831.277503	2.049884	image_2	2	1	1!	2.837434
846.935031	2.066638	image_5	5	0	n/a	n/a
863.325863	2.049884	image_1	1	0	n/a	n/a
879.900008	2.116627	image_4	4	0	n/a	n/a
894.299264	2.066554	image_1	1	0	n/a	n/a
911.765035	2.066558	image_3	3	0	n/a	n/a
929.530789	2.049885	image_1	1	0	n/a	n/a
944.996654	2.041573	image_2	2	0	n/a	n/a
959.354301	2.05818	image_1	1	0	n/a	n/a
975.161824	2.099842	image_1	1	1	1!	2.342622
