onset	duration	trial_type	stimulus_number	response_made	response_key	response_time
9.945556	2.034642	image_1	1	0	n/a	n/a
27.083244	2.026474	image_1	1	0	n/a	n/a
42.066194	2.037722	image_2	2	0	n/a	n/a
58.718861	2.046498	image_1	1	0	n/a	n/a
73.344231	2.027586	image_3	3	0	n/a	n/a
90.303182	2.018634	image_1	1	0	n/a	n/a
106.407531	2.025934	image_4	4	0	n/a	n/a
120.768993	2.033925	image_1	1	0	n/a	n/a
136.421705	2.008512	image_5	5	0	n/a	n/a
151.885409	2.012589	image_2	2	0	n/a	n/a
170.126653	2.006475	image_2	2	1	1!	9.864126
187.574167	2.02483	image_3	3	0	n/a	n/a
205.046062	2.040647	image_2	2	0	n/a	n/a
222.070837	2.024753	image_4	4	0	n/a	n/a
239.669577	2.041163	image_2	2	0	n/a	n/a
255.735043	2.032332	image_5	5	0	n/a	n/a
272.295294	2.04898	image_3	3	0	n/a	n/a
287.392808	2.051346	image_3	3	1	1!	1.246539
305.300561	2.034644	image_4	4	0	n/a	n/a
323.198052	2.049349	image_3	3	0	n/a	n/a
339.326979	1.995178	image_5	5	0	n/a	n/a
355.290883	2.038334	image_4	4	0	n/a	n/a
371.949616	2.033305	image_4	4	1	1!	0.888657
388.007078	2.000554	image_5	5	0	n/a	n/a
403.907924	2.002273	image_5	5	1	1!	0.817973
419.675295	2.031025	image_1	1	0	n/a	n/a
436.209544	2.008317	image_2	2	0	n/a	n/a
452.670489	2.015714	image_5	5	0	n/a	n/a
470.694349	2.038315	image_4	4	0	n/a	n/a
486.160023	2.033462	image_3	3	0	n/a	n/a
503.162124	2.035513	image_1	1	0	n/a	n/a
520.558446	2.041625	image_1	1	1	1!	0.9089
536.300662	2.069947	image_2	2	0	n/a	n/a
553.789538	2.032502	image_1	1	0	n/a	n/a
570.723291	2.028688	image_3	3	0	n/a	n/a
586.978326	2.048576	image_1	1	0	n/a	n/a
605.529523	2.029697	image_4	4	0	n/a	n/a
624.217234	2.041191	image_1	1	0	n/a	n/a
638.724692	2.010298	image_5	5	0	n/a	n/a
655.240641	2.013624	image_2	2	0	n/a	n/a
671.743234	2.014914	image_2	2	0	n/a	n/a
687.39589	2.022005	image_3	3	0	n/a	n/a
704.593316	2.056856	image_2	2	0	n/a	n/a
719.446102	2.043546	image_4	4	0	n/a	n/a
736.133427	2.011382	image_2	2	0	n/a	n/a
751.811996	2.047981	image_5	5	0	n/a	n/a
768.244378	2.047994	image_3	3	0	n/a	n/a
784.946096	2.042051	image_3	3	0	n/a	n/a
813.574544	2.032226	image_4	4	0	n/a	n/a
830.149812	2.023476	image_3	3	0	n/a	n/a
846.21336	2.000856	image_5	5	0	n/a	n/a
861.38721	2.043573	image_4	4	0	n/a	n/a
878.60788	2.033594	image_4	4	1	1!	0.747563
896.016588	2.013338	image_5	5	0	n/a	n/a
911.298182	2.058357	image_5	5	1	1!	0.647132
927.363647	2.071369	image_1	1	0	n/a	n/a
944.226443	2.066333	image_2	2	0	n/a	n/a
961.763396	2.005334	image_5	5	0	n/a	n/a
978.783167	2.02722	image_4	4	0	n/a	n/a
996.615678	2.082416	image_3	3	0	n/a	n/a
