onset	duration	trial_type	stimulus_number	response_made	response_key	response_time
7.284711	3	odor_5	5	0	n/a	n/a
25.422928	3	odor_4	4	0	n/a	n/a
47.504985	3	odor_2	2	0	n/a	n/a
66.45078	3	odor_3	3	0	n/a	n/a
85.904085	3	odor_1	1	0	n/a	n/a
108.681871	3	odor_5	5	0	n/a	n/a
129.62483	3	odor_5	5	1	4$	2.218012
153.666165	3	odor_4	4	0	n/a	n/a
173.457061	3	odor_4	4	1	4$	1.52913
199.07401	3	odor_5	5	0	n/a	n/a
220.033763	3	odor_3	3	0	n/a	n/a
243.302953	3	odor_4	4	0	n/a	n/a
262.932778	3	odor_3	3	0	n/a	n/a
284.28367	3	odor_3	3	0	n/a	n/a
316.556727	3	odor_5	5	0	n/a	n/a
336.258154	3	odor_2	2	0	n/a	n/a
358.277775	3	odor_4	4	0	n/a	n/a
381.820027	3	odor_2	2	0	n/a	n/a
407.10064	3	odor_3	3	0	n/a	n/a
431.030186	3	odor_2	2	0	n/a	n/a
458.113558	3	odor_2	2	1	4$	2.885608
491.849544	3	odor_5	5	0	n/a	n/a
512.928872	3	odor_1	1	0	n/a	n/a
536.090013	3	odor_4	4	0	n/a	n/a
561.313632	3	odor_1	1	0	n/a	n/a
581.672952	3	odor_3	3	0	n/a	n/a
604.38299	3	odor_1	1	0	n/a	n/a
625.057158	3	odor_2	2	0	n/a	n/a
647.579007	3	odor_1	1	0	n/a	n/a
668.381373	3	odor_1	1	0	n/a	n/a
