onset	duration	trial_type	stimulus_number	response_made	response_key	response_time
3.772361	2.058188	image_1	1	0	n/a	n/a
21.346479	2.049925	image_1	1	0	n/a	n/a
37.370689	2.016565	image_2	2	0	n/a	n/a
52.261693	2.033168	image_1	1	0	n/a	n/a
67.252573	2.024898	image_3	3	0	n/a	n/a
84.326787	2.041524	image_1	1	0	n/a	n/a
101.584319	2.041534	image_4	4	0	n/a	n/a
118.000114	2.083223	image_1	1	0	n/a	n/a
133.799388	2.016528	image_5	5	0	n/a	n/a
151.906804	2.024896	image_2	2	0	n/a	n/a
169.514279	2.024899	image_2	2	0	n/a	n/a
197.437923	2.083236	image_3	3	0	n/a	n/a
215.620376	2.008301	image_2	2	0	n/a	n/a
230.927968	2.041565	image_4	4	0	n/a	n/a
247.118851	2.024955	image_2	2	0	n/a	n/a
263.218067	2.016615	image_5	5	0	n/a	n/a
279.492282	2.049937	image_3	3	0	n/a	n/a
294.28328	2.108172	image_3	3	0	n/a	n/a
311.015754	2.041603	image_4	4	0	n/a	n/a
330.781499	2.049896	image_3	3	0	n/a	n/a
348.147283	2.024894	image_5	5	0	n/a	n/a
364.054847	2.033273	image_4	4	0	n/a	n/a
381.245684	2.033269	image_4	4	0	n/a	n/a
398.786516	2.01654	image_5	5	0	n/a	n/a
415.00237	2.049898	image_5	5	1	3#	6.462045
437.001306	2.04157	image_1	1	0	n/a	n/a
455.500414	2.024889	image_2	2	0	n/a	n/a
473.991222	2.016536	image_5	5	0	n/a	n/a
493.073584	2.041565	image_4	4	0	n/a	n/a
510.33109	2.033225	image_3	3	0	n/a	n/a
525.355353	2.041574	image_3	3	0	n/a	n/a
541.712904	2.041549	image_4	4	0	n/a	n/a
559.71202	2.016564	image_5	5	0	n/a	n/a
578.861092	2.049896	image_2	2	0	n/a	n/a
596.476952	2.033181	image_1	1	0	n/a	n/a
613.151092	2.033232	image_5	5	0	n/a	n/a
628.90033	2.024978	image_5	5	1	3#	1.343607
648.657706	2.041562	image_4	4	0	n/a	n/a
665.340282	2.04985	image_4	4	1	3#	0.999649
679.439592	2.016517	image_5	5	0	n/a	n/a
696.705386	2.04155	image_3	3	0	n/a	n/a
713.912892	2.041549	image_4	4	0	n/a	n/a
730.262085	2.04994	image_3	3	0	n/a	n/a
746.636335	2.033182	image_3	3	1	3#	0.777527
763.21048	2.041567	image_5	5	0	n/a	n/a
778.926389	2.033308	image_2	2	0	n/a	n/a
795.433924	2.033253	image_4	4	0	n/a	n/a
814.358006	2.049902	image_2	2	0	n/a	n/a
830.315569	2.041558	image_3	3	0	n/a	n/a
847.023092	2.049892	image_2	2	0	n/a	n/a
865.097219	2.049887	image_2	2	1	3#	1.040125
883.146331	2.083225	image_5	5	0	n/a	n/a
899.753862	2.049894	image_1	1	0	n/a	n/a
915.594803	2.041518	image_4	4	0	n/a	n/a
931.277375	2.049912	image_1	1	0	n/a	n/a
948.484833	2.04156	image_3	3	0	n/a	n/a
966.950603	2.049901	image_1	1	0	n/a	n/a
983.441474	2.02489	image_2	2	0	n/a	n/a
998.474128	2.049883	image_1	1	0	n/a	n/a
1016.173213	2.04161	image_1	1	1	3#	1.484771
