onset	duration	trial_type	stimulus_number	response_made	response_key	response_time
5.874023	2.024937	image_1	1	0	n/a	n/a
22.923156	2.033226	image_1	1	1	1!	0.737606
37.122415	2.008273	image_2	2	0	n/a	n/a
52.388301	2.024949	image_1	1	0	n/a	n/a
67.062545	2.024888	image_3	3	0	n/a	n/a
85.12832	2.016522	image_1	1	0	n/a	n/a
102.352394	2.024885	image_4	4	0	n/a	n/a
117.459952	2.008264	image_1	1	0	n/a	n/a
133.367454	2.008228	image_5	5	0	n/a	n/a
151.249916	1.999899	image_2	2	0	n/a	n/a
169.332275	2.016555	image_2	2	0	n/a	n/a
187.398013	2.016598	image_3	3	0	n/a	n/a
206.180394	2.016539	image_2	2	0	n/a	n/a
223.34617	2.041558	image_4	4	0	n/a	n/a
238.887023	2.008227	image_2	2	0	n/a	n/a
256.502787	1.991569	image_5	5	0	n/a	n/a
270.568774	2.074843	image_3	3	0	n/a	n/a
284.659696	2.024909	image_3	3	0	n/a	n/a
301.092167	2.02489	image_4	4	0	n/a	n/a
317.941294	2.024888	image_3	3	0	n/a	n/a
335.432056	1.991557	image_5	5	0	n/a	n/a
353.472839	2.024992	image_4	4	0	n/a	n/a
367.838784	2.016504	image_4	4	1	1!	0.646433
385.196168	1.991551	image_5	5	0	n/a	n/a
399.445451	2.041537	image_5	5	1	1!	1.05131
416.611222	2.049884	image_1	1	0	n/a	n/a
434.418646	2.008205	image_2	2	0	n/a	n/a
450.709451	2.008232	image_5	5	0	n/a	n/a
468.266887	2.024893	image_4	4	0	n/a	n/a
486.324301	2.033211	image_3	3	0	n/a	n/a
501.431846	2.033224	image_3	3	1	1!	1.11075
517.906	2.033262	image_4	4	0	n/a	n/a
532.246922	2.041603	image_5	5	0	n/a	n/a
550.195996	2.041562	image_2	2	0	n/a	n/a
564.470266	2.058262	image_1	1	0	n/a	n/a
583.844267	2.024893	image_5	5	0	n/a	n/a
598.068534	2.016603	image_5	5	1	1!	0.576024
615.184322	2.058221	image_4	4	0	n/a	n/a
632.550105	2.016592	image_4	4	1	1!	0.67674
646.707711	2.058211	image_5	5	0	n/a	n/a
663.440174	2.016549	image_3	3	0	n/a	n/a
682.322586	2.024841	image_4	4	0	n/a	n/a
698.12174	2.024864	image_3	3	0	n/a	n/a
715.512493	2.108242	image_3	3	1	1!	0.717319
731.719987	2.008223	image_5	5	0	n/a	n/a
748.885815	2.008181	image_2	2	0	n/a	n/a
765.084993	2.024861	image_4	4	0	n/a	n/a
782.559036	1.999891	image_2	2	0	n/a	n/a
799.766519	2.108192	image_3	3	0	n/a	n/a
816.248971	2.05822	image_2	2	0	n/a	n/a
834.789683	2.066551	image_2	2	0	n/a	n/a
849.955563	2.049894	image_5	5	0	n/a	n/a
868.271307	2.066548	image_1	1	0	n/a	n/a
885.470405	2.016557	image_4	4	0	n/a	n/a
900.694632	2.066544	image_1	1	0	n/a	n/a
919.818639	2.116547	image_3	3	0	n/a	n/a
938.609335	2.033267	image_1	1	0	n/a	n/a
956.408467	2.091505	image_2	2	0	n/a	n/a
970.941008	2.07495	image_1	1	0	n/a	n/a
987.14017	2.066552	image_1	1	0	n/a	n/a
