onset	duration	trial_type	stimulus_number	response_made	response_key	response_time
7.427415	2.024897	image_1	1	0	n/a	n/a
25.53487	2.033227	image_1	1	1	1!	1.172255
42.092396	2.058228	image_2	2	0	n/a	n/a
60.874827	2.05823	image_1	1	0	n/a	n/a
77.407352	2.016602	image_3	3	0	n/a	n/a
94.139898	2.03321	image_1	1	0	n/a	n/a
112.288995	2.016565	image_4	4	0	n/a	n/a
131.004808	2.024846	image_1	1	0	n/a	n/a
146.104012	2.008232	image_5	5	0	n/a	n/a
161.944919	2.008224	image_2	2	0	n/a	n/a
178.969084	2.016559	image_2	2	1	1!	1.373904
194.00169	2.01658	image_3	3	0	n/a	n/a
212.934108	2.016555	image_2	2	0	n/a	n/a
230.733235	2.024896	image_4	4	0	n/a	n/a
249.340666	2.016609	image_2	2	0	n/a	n/a
267.114801	1.999904	image_5	5	0	n/a	n/a
283.155701	2.041549	image_3	3	0	n/a	n/a
301.329808	2.024973	image_3	3	1	1!	1.374145
318.753968	2.041563	image_4	4	0	n/a	n/a
335.911559	2.024841	image_3	3	0	n/a	n/a
352.652315	2.041558	image_5	5	0	n/a	n/a
370.809767	2.033236	image_4	4	0	n/a	n/a
385.759056	2.024888	image_4	4	0	n/a	n/a
402.374942	2.008235	image_5	5	0	n/a	n/a
417.399177	2.008229	image_5	5	0	n/a	n/a
431.806808	2.041556	image_1	1	0	n/a	n/a
447.264386	2.0499	image_5	5	0	n/a	n/a
464.021908	2.01664	image_4	4	0	n/a	n/a
480.154459	2.033295	image_3	3	0	n/a	n/a
495.195397	2.016621	image_2	2	0	n/a	n/a
510.044671	2.033244	image_2	2	1	1!	1.313424
527.360542	2.058184	image_3	3	0	n/a	n/a
547.40119	2.041564	image_4	4	0	n/a	n/a
562.308798	2.008244	image_5	5	0	n/a	n/a
577.841379	2.083231	image_1	1	0	n/a	n/a
595.548849	2.0249	image_5	5	0	n/a	n/a
611.306419	2.033224	image_5	5	1	1!	1.313741
629.38892	2.041513	image_4	4	0	n/a	n/a
646.421425	2.03318	image_4	4	0	n/a	n/a
664.887161	1.999886	image_5	5	0	n/a	n/a
681.086373	2.024884	image_3	3	0	n/a	n/a
695.818991	2.0333	image_4	4	0	n/a	n/a
710.284995	2.041512	image_3	3	0	n/a	n/a
725.667555	2.033281	image_3	3	0	n/a	n/a
743.825024	2.033183	image_5	5	0	n/a	n/a
758.657611	2.041547	image_2	2	0	n/a	n/a
778.873283	2.033227	image_4	4	0	n/a	n/a
796.380766	2.016602	image_2	2	0	n/a	n/a
810.888394	2.058223	image_3	3	0	n/a	n/a
827.920903	2.008219	image_2	2	0	n/a	n/a
842.220201	2.008227	image_2	2	1	1!	1.424565
860.894302	2.033219	image_5	5	0	n/a	n/a
876.901863	2.024883	image_1	1	0	n/a	n/a
892.517806	2.024895	image_4	4	0	n/a	n/a
908.766985	2.024913	image_1	1	0	n/a	n/a
924.982853	2.091554	image_3	3	0	n/a	n/a
941.307057	2.049893	image_1	1	0	n/a	n/a
959.381209	2.049864	image_2	2	0	n/a	n/a
974.438783	2.09989	image_1	1	0	n/a	n/a
989.788038	2.066612	image_1	1	0	n/a	n/a
