onset	duration	trial_type	stimulus_number	response_made	response_key	response_time
6.671915	3	odor_1	1	0	n/a	n/a
28.654219	3	odor_1	1	0	n/a	n/a
46.768722	3	odor_2	2	0	n/a	n/a
66.831805	3	odor_1	1	0	n/a	n/a
86.258342	3	odor_3	3	0	n/a	n/a
107.925109	3	odor_1	1	0	n/a	n/a
129.480109	3	odor_4	4	0	n/a	n/a
149.437021	3	odor_1	1	1	2@	1.864917
170.768186	3	odor_5	5	1	1!	2.826026
193.36376	3	odor_2	2	1	1!	1.770578
213.29044	3	odor_2	2	1	1!	2.030223
233.212446	3	odor_3	3	0	n/a	n/a
252.766948	3	odor_2	2	0	n/a	n/a
272.17726	3	odor_4	4	1	1!	2.33499
292.405183	3	odor_2	2	1	1!	1.69329
314.936921	3	odor_5	5	0	n/a	n/a
347.627915	3	odor_3	3	1	1!	2.015737
367.846716	3	odor_3	3	1	1!	1.901705
389.857106	3	odor_4	4	0	n/a	n/a
410.587386	3	odor_3	3	0	n/a	n/a
431.584389	3	odor_5	5	0	n/a	n/a
460.981428	3	odor_4	4	1	1!	1.732363
481.590143	3	odor_4	4	1	1!	1.994877
501.970751	3	odor_5	5	1	1!	1.793276
523.724523	3	odor_5	5	1	1!	1.87765
546.808737	3	odor_1	1	1	1!	1.631156
567.31728	3	odor_4	4	0	n/a	n/a
591.16314	3	odor_5	5	1	1!	2.049329
610.252089	3	odor_3	3	1	1!	2.466668
629.381885	3	odor_2	2	1	1!	1.308167
