onset	duration	trial_type	stimulus_number	response_made	response_key	response_time
16.097892	3	odor_2	2	0	n/a	n/a
36.624946	3	odor_4	4	0	n/a	n/a
57.919024	3	odor_3	3	0	n/a	n/a
78.711325	3	odor_5	5	0	n/a	n/a
98.448823	3	odor_1	1	0	n/a	n/a
120.039803	3	odor_5	5	0	n/a	n/a
139.212532	3	odor_5	5	0	n/a	n/a
158.741712	3	odor_4	4	1	2@	2.540036
177.319343	3	odor_4	4	1	2@	1.918312
198.020514	3	odor_5	5	0	n/a	n/a
216.555446	3	odor_3	3	1	2@	1.742286
239.401865	3	odor_4	4	0	n/a	n/a
260.223499	3	odor_3	3	1	2@	2.580926
283.475301	3	odor_3	3	0	n/a	n/a
304.343485	3	odor_5	5	0	n/a	n/a
328.923261	3	odor_2	2	0	n/a	n/a
350.662613	3	odor_4	4	0	n/a	n/a
373.352114	3	odor_2	2	0	n/a	n/a
391.916355	3	odor_3	3	0	n/a	n/a
413.361353	3	odor_2	2	1	2@	1.733069
446.462445	3	odor_2	2	0	n/a	n/a
467.154463	3	odor_5	5	1	2@	2.476122
491.773618	3	odor_1	1	1	2@	1.522206
514.991744	3	odor_4	4	0	n/a	n/a
535.047452	3	odor_1	1	0	n/a	n/a
556.460454	3	odor_3	3	1	2@	6.018422
577.036289	3	odor_1	1	0	n/a	n/a
599.286823	3	odor_2	2	0	n/a	n/a
618.221545	3	odor_1	1	0	n/a	n/a
639.032553	3	odor_1	1	0	n/a	n/a
