onset	duration	trial_type	stimulus_number	response_made	response_key	response_time
9.038296	3	odor_1	1	0	n/a	n/a
29.258148	3	odor_1	1	0	n/a	n/a
49.589032	3	odor_2	2	0	n/a	n/a
69.288914	3	odor_1	1	1	2@	3.141485
103.068769	3	odor_3	3	0	n/a	n/a
123.981762	3	odor_1	1	0	n/a	n/a
146.474585	3	odor_4	4	0	n/a	n/a
167.306166	3	odor_1	1	0	n/a	n/a
190.649353	3	odor_5	5	0	n/a	n/a
211.905402	3	odor_2	2	0	n/a	n/a
232.720681	3	odor_2	2	1	2@	1.772236
252.620634	3	odor_3	3	0	n/a	n/a
274.668839	3	odor_2	2	0	n/a	n/a
296.264836	3	odor_4	4	0	n/a	n/a
318.906947	3	odor_2	2	0	n/a	n/a
339.505468	3	odor_5	5	0	n/a	n/a
362.42442	3	odor_3	3	0	n/a	n/a
382.561252	3	odor_3	3	0	n/a	n/a
403.225283	3	odor_4	4	0	n/a	n/a
423.881626	3	odor_3	3	0	n/a	n/a
445.760109	3	odor_5	5	0	n/a	n/a
469.143123	3	odor_4	4	0	n/a	n/a
489.527024	3	odor_4	4	1	2@	2.445332
511.23222	3	odor_5	5	0	n/a	n/a
531.296507	3	odor_5	5	0	n/a	n/a
552.353132	3	odor_1	1	0	n/a	n/a
572.451208	3	odor_4	4	0	n/a	n/a
595.066144	3	odor_2	2	0	n/a	n/a
615.834033	3	odor_3	3	0	n/a	n/a
639.309407	3	odor_5	5	0	n/a	n/a
