onset	duration	trial_type	stimulus_number	response_made	response_key	response_time
2.444705	3	odor_5	5	0	n/a	n/a
22.178968	3	odor_3	3	0	n/a	n/a
44.802283	3	odor_4	4	0	n/a	n/a
64.789487	3	odor_2	2	0	n/a	n/a
86.160893	3	odor_1	1	0	n/a	n/a
105.81002	3	odor_5	5	0	n/a	n/a
138.083622	3	odor_5	5	0	n/a	n/a
164.579082	3	odor_4	4	1	4$	2.669768
187.483896	3	odor_4	4	1	4$	7.711381
207.72713	3	odor_5	5	1	4$	10.214894
227.093891	3	odor_3	3	0	n/a	n/a
248.541626	3	odor_4	4	1	4$	15.551954
276.420306	3	odor_3	3	1	4$	1.963982
300.609961	3	odor_3	3	1	4$	3.737187
326.332808	3	odor_5	5	0	n/a	n/a
347.972926	3	odor_2	2	1	4$	3.379441
374.955782	3	odor_4	4	1	4$	12.195442
395.787111	3	odor_2	2	0	n/a	n/a
417.13423	3	odor_3	3	1	4$	2.145164
437.984629	3	odor_2	2	0	n/a	n/a
465.360224	3	odor_2	2	0	n/a	n/a
486.039007	3	odor_5	5	0	n/a	n/a
511.243619	3	odor_1	1	0	n/a	n/a
537.405229	3	odor_4	4	1	4$	3.684664
561.24813	3	odor_1	1	0	n/a	n/a
579.806626	3	odor_3	3	1	4$	1.538791
600.966909	3	odor_1	1	1	4$	4.995932
621.600916	3	odor_2	2	0	n/a	n/a
641.57421	3	odor_1	1	0	n/a	n/a
661.477581	3	odor_1	1	0	n/a	n/a
