onset	duration	trial_type	stimulus_number	response_made	response_key	response_time
11.246236	2.0165	image_1	1	0	n/a	n/a
29.511909	2.041555	image_1	1	1	4$	1.040268
45.077771	1.999899	image_2	2	0	n/a	n/a
61.926914	2.024889	image_1	1	0	n/a	n/a
76.626152	2.024893	image_3	3	0	n/a	n/a
92.525336	2.024929	image_1	1	0	n/a	n/a
109.874442	2.016566	image_4	4	0	n/a	n/a
125.248696	2.008181	image_1	1	0	n/a	n/a
142.747759	1.991562	image_5	5	0	n/a	n/a
158.063629	1.991603	image_2	2	0	n/a	n/a
174.596111	2.008269	image_2	2	1	4$	1.272055
190.428638	2.008226	image_3	3	0	n/a	n/a
208.694355	2.008305	image_2	2	0	n/a	n/a
223.6853	2.01652	image_4	4	0	n/a	n/a
240.576095	1.991516	image_2	2	0	n/a	n/a
257.766838	2.016563	image_5	5	0	n/a	n/a
272.332756	2.083262	image_3	3	0	n/a	n/a
286.34874	2.016559	image_3	3	0	n/a	n/a
302.981184	2.01655	image_4	4	0	n/a	n/a
321.405232	2.024887	image_3	3	0	n/a	n/a
338.562685	1.983222	image_5	5	0	n/a	n/a
355.020166	2.008233	image_4	4	0	n/a	n/a
369.811078	2.016599	image_4	4	1	4$	0.950858
386.210271	2.024857	image_5	5	0	n/a	n/a
402.934371	2.008222	image_5	5	0	n/a	n/a
419.958495	2.033244	image_1	1	0	n/a	n/a
438.515879	1.999889	image_2	2	0	n/a	n/a
455.048399	2.016523	image_5	5	0	n/a	n/a
471.355861	2.024887	image_4	4	0	n/a	n/a
487.921689	2.024874	image_3	3	0	n/a	n/a
503.779188	2.024896	image_3	3	1	4$	1.181737
519.453383	2.024885	image_4	4	0	n/a	n/a
536.169184	1.991575	image_5	5	0	n/a	n/a
553.443299	2.041555	image_2	2	0	n/a	n/a
569.542471	2.016564	image_1	1	0	n/a	n/a
586.291638	1.999864	image_5	5	0	n/a	n/a
603.282426	1.999869	image_5	5	0	n/a	n/a
620.489853	2.024894	image_4	4	0	n/a	n/a
636.389111	2.016505	image_4	4	1	4$	1.060436
653.746474	2.016603	image_5	5	0	n/a	n/a
670.329	2.033177	image_3	3	0	n/a	n/a
688.844676	2.024883	image_4	4	0	n/a	n/a
705.710513	2.024899	image_3	3	0	n/a	n/a
721.426332	2.041554	image_3	3	1	4$	1.233082
737.458836	1.999897	image_5	5	0	n/a	n/a
754.441341	2.008179	image_2	2	0	n/a	n/a
772.073724	2.05822	image_4	4	0	n/a	n/a
789.156178	2.049932	image_2	2	0	n/a	n/a
804.247115	2.041555	image_3	3	0	n/a	n/a
823.087771	2.033221	image_2	2	0	n/a	n/a
841.203503	2.024887	image_2	2	1	4$	1.797034
856.002742	1.999939	image_5	5	0	n/a	n/a
874.610121	2.058216	image_1	1	0	n/a	n/a
889.084375	2.024892	image_4	4	0	n/a	n/a
903.991943	2.049889	image_1	1	1	4$	1.060058
919.307827	2.058218	image_3	3	0	n/a	n/a
938.14852	2.033221	image_1	1	0	n/a	n/a
956.022594	2.049891	image_2	2	0	n/a	n/a
972.088446	2.016546	image_1	1	0	n/a	n/a
989.220893	2.041553	image_1	1	1	4$	1.342723
