onset	duration	trial_type	stimulus_number	response_made	response_key	response_time
7.998811	2.058177	image_1	1	0	n/a	n/a
23.047988	2.06663	image_1	1	0	n/a	n/a
40.038792	2.083251	image_2	2	0	n/a	n/a
57.629548	2.06655	image_1	1	0	n/a	n/a
74.378681	2.058217	image_3	3	0	n/a	n/a
88.178013	2.091505	image_1	1	0	n/a	n/a
104.602126	2.091606	image_4	4	0	n/a	n/a
121.217979	2.074839	image_1	1	0	n/a	n/a
137.933735	2.074895	image_5	5	0	n/a	n/a
154.724534	2.049905	image_2	2	0	n/a	n/a
170.773708	2.041558	image_2	2	1	1!	0.646678
186.939561	2.091532	image_3	3	0	n/a	n/a
203.996997	2.066555	image_2	2	0	n/a	n/a
220.487822	2.066545	image_4	4	0	n/a	n/a
236.370337	2.083209	image_2	2	0	n/a	n/a
254.952751	2.108219	image_5	5	0	n/a	n/a
272.426818	2.074877	image_3	3	0	n/a	n/a
288.125999	2.108313	image_3	3	1	1!	0.566316
304.866827	2.05824	image_4	4	0	n/a	n/a
322.299241	2.05826	image_3	3	0	n/a	n/a
338.873386	2.049892	image_5	5	0	n/a	n/a
356.789132	2.066598	image_4	4	0	n/a	n/a
373.17995	2.083217	image_4	4	1	1!	0.545624
389.55411	2.049895	image_5	5	0	n/a	n/a
405.961592	2.04156	image_5	5	1	1!	0.928992
422.660783	2.066512	image_1	1	0	n/a	n/a
439.143213	2.041559	image_5	5	0	n/a	n/a
454.95074	2.066564	image_4	4	0	n/a	n/a
471.566544	2.058225	image_2	2	0	n/a	n/a
488.090702	2.058215	image_3	3	0	n/a	n/a
504.706555	2.091502	image_3	3	1	1!	0.767456
520.539025	2.041552	image_2	2	0	n/a	n/a
537.496534	2.124839	image_4	4	0	n/a	n/a
554.645595	2.041566	image_5	5	0	n/a	n/a
570.41983	2.074844	image_1	1	0	n/a	n/a
586.660615	2.041558	image_5	5	0	n/a	n/a
604.109715	2.058223	image_5	5	1	1!	0.49513
621.833807	2.074886	image_4	4	0	n/a	n/a
637.858037	2.066503	image_4	4	1	1!	1.282677
655.28208	2.091597	image_5	5	0	n/a	n/a
671.656241	2.108264	image_3	3	0	n/a	n/a
687.405428	2.091553	image_4	4	0	n/a	n/a
704.037932	2.06653	image_3	3	0	n/a	n/a
721.162069	2.074847	image_3	3	1	1!	1.090963
738.627845	2.058167	image_5	5	0	n/a	n/a
756.385252	2.058173	image_2	2	0	n/a	n/a
770.651135	2.074887	image_4	4	0	n/a	n/a
787.658636	2.049844	image_2	2	1	1!	0.797792
804.507729	2.074888	image_3	3	0	n/a	n/a
819.090315	2.08322	image_2	2	0	n/a	n/a
836.664453	2.058169	image_2	2	0	n/a	n/a
853.296878	2.041562	image_5	5	0	n/a	n/a
870.454329	2.058258	image_1	1	0	n/a	n/a
887.911767	2.133211	image_4	4	0	n/a	n/a
904.310955	2.116525	image_1	1	0	n/a	n/a
922.718305	2.158214	image_3	3	0	n/a	n/a
941.667327	2.14988	image_1	1	0	n/a	n/a
956.591573	2.074912	image_2	2	0	n/a	n/a
971.099152	2.083208	image_1	1	0	n/a	n/a
985.573472	2.083146	image_1	1	1	1!	0.797788
