onset	duration	trial_type	stimulus_number	response_made	response_key	response_time
5.539812	3	odor_1	1	0	n/a	n/a
25.470723	3	odor_1	1	0	n/a	n/a
43.375558	3	odor_2	2	0	n/a	n/a
63.093601	3	odor_1	1	0	n/a	n/a
86.318352	3	odor_3	3	0	n/a	n/a
107.818941	3	odor_1	1	1	1!	2.664422
130.501254	3	odor_4	4	1	1!	2.734703
151.341482	3	odor_1	1	0	n/a	n/a
171.661529	3	odor_5	5	0	n/a	n/a
197.642437	3	odor_2	2	1	1!	3.43388
216.633971	3	odor_2	2	0	n/a	n/a
240.101514	3	odor_3	3	0	n/a	n/a
260.374149	3	odor_2	2	0	n/a	n/a
282.120568	3	odor_4	4	0	n/a	n/a
306.597973	3	odor_2	2	0	n/a	n/a
326.847196	3	odor_5	5	0	n/a	n/a
347.513072	3	odor_3	3	0	n/a	n/a
368.061402	3	odor_3	3	1	1!	2.315244
387.675712	3	odor_4	4	0	n/a	n/a
409.656787	3	odor_3	3	1	1!	2.357286
433.903464	3	odor_5	5	0	n/a	n/a
454.387298	3	odor_4	4	0	n/a	n/a
475.786979	3	odor_4	4	0	n/a	n/a
497.650162	3	odor_5	5	0	n/a	n/a
516.893364	3	odor_5	5	1	1!	2.539168
537.820399	3	odor_1	1	0	n/a	n/a
556.461038	3	odor_4	4	0	n/a	n/a
578.060963	3	odor_2	2	0	n/a	n/a
598.47302	3	odor_3	3	0	n/a	n/a
619.609145	3	odor_5	5	0	n/a	n/a
