onset	duration	trial_type	stimulus_number	response_made	response_key	response_time
6.638623	2.04155	image_1	1	0	n/a	n/a
24.529361	2.033223	image_1	1	0	n/a	n/a
39.045286	2.066547	image_2	2	0	n/a	n/a
55.144452	2.04155	image_1	1	0	n/a	n/a
72.651883	2.03324	image_3	3	0	n/a	n/a
89.984323	2.041546	image_1	1	0	n/a	n/a
108.591738	2.049879	image_4	4	0	n/a	n/a
130.273949	2.033181	image_1	1	0	n/a	n/a
147.223021	2.083268	image_5	5	0	n/a	n/a
163.580519	2.074886	image_2	2	0	n/a	n/a
180.263035	2.058239	image_2	2	1	1!	0.80805
196.412166	2.058252	image_3	3	0	n/a	n/a
212.603023	2.033189	image_2	2	0	n/a	n/a
229.160508	2.041506	image_4	4	0	n/a	n/a
245.567975	2.058205	image_2	2	0	n/a	n/a
262.442094	2.016547	image_5	5	0	n/a	n/a
276.949663	2.066552	image_3	3	0	n/a	n/a
295.065398	2.033259	image_3	3	0	n/a	n/a
312.397835	2.049883	image_4	4	0	n/a	n/a
330.188579	2.041555	image_3	3	0	n/a	n/a
345.90443	2.008228	image_5	5	0	n/a	n/a
362.403585	2.041552	image_4	4	0	n/a	n/a
377.361144	2.0416	image_4	4	0	n/a	n/a
393.410315	2.016563	image_5	5	0	n/a	n/a
409.42615	2.074933	image_5	5	0	n/a	n/a
426.883655	2.041485	image_1	1	0	n/a	n/a
443.874397	2.066613	image_2	2	0	n/a	n/a
462.448415	2.016559	image_5	5	0	n/a	n/a
479.322548	2.049886	image_4	4	0	n/a	n/a
494.946778	2.066555	image_3	3	0	n/a	n/a
510.354325	2.041557	image_3	3	1	1!	1.110806
525.686818	2.06655	image_4	4	0	n/a	n/a
541.319339	2.066574	image_5	5	0	n/a	n/a
560.010052	2.066549	image_2	2	0	n/a	n/a
575.667613	2.049853	image_1	1	0	n/a	n/a
591.750079	2.016548	image_5	5	0	n/a	n/a
607.274268	2.066556	image_5	5	0	n/a	n/a
623.615103	2.049876	image_4	4	0	n/a	n/a
640.639268	2.041498	image_4	4	0	n/a	n/a
655.188462	2.016564	image_5	5	0	n/a	n/a
669.804373	2.066561	image_3	3	0	n/a	n/a
686.303534	2.074874	image_4	4	0	n/a	n/a
702.877667	2.033221	image_3	3	0	n/a	n/a
719.810132	2.058212	image_3	3	1	1!	1.020158
738.309174	2.016549	image_5	5	0	n/a	n/a
755.208295	2.033273	image_2	2	0	n/a	n/a
770.682502	2.049881	image_4	4	0	n/a	n/a
789.206547	2.074957	image_2	2	0	n/a	n/a
808.280566	2.07492	image_3	3	0	n/a	n/a
828.454521	2.024883	image_2	2	0	n/a	n/a
846.045282	2.03326	image_2	2	1	1!	1.191973
862.252775	2.024898	image_5	5	0	n/a	n/a
879.7852	2.049931	image_1	1	0	n/a	n/a
895.976037	2.133216	image_4	4	0	n/a	n/a
911.933555	2.049877	image_1	1	0	n/a	n/a
929.716001	2.041554	image_3	3	0	n/a	n/a
946.590083	2.099885	image_1	1	0	n/a	n/a
963.880854	2.108222	image_2	2	0	n/a	n/a
979.163449	2.041507	image_1	1	1	1!	0.969603
995.070918	2.074891	image_1	1	1	1!	0.535312
