onset	duration	trial_type	stimulus_number	response_made	response_key	response_time
6.362646	3	odor_1	1	0	n/a	n/a
25.347001	3	odor_1	1	0	n/a	n/a
44.204397	3	odor_2	2	0	n/a	n/a
64.090891	3	odor_1	1	0	n/a	n/a
83.003249	3	odor_3	3	0	n/a	n/a
103.606465	3	odor_1	1	0	n/a	n/a
124.417565	3	odor_4	4	0	n/a	n/a
144.72713	3	odor_1	1	0	n/a	n/a
164.282988	3	odor_5	5	0	n/a	n/a
184.384776	3	odor_2	2	0	n/a	n/a
202.042424	3	odor_2	2	1	2@	4.635676
224.291333	3	odor_3	3	0	n/a	n/a
244.161112	3	odor_2	2	0	n/a	n/a
265.668513	3	odor_4	4	0	n/a	n/a
286.32846	3	odor_2	2	0	n/a	n/a
304.771285	3	odor_5	5	0	n/a	n/a
326.785141	3	odor_3	3	0	n/a	n/a
347.41429	3	odor_3	3	1	2@	3.372919
369.359694	3	odor_4	4	1	2@	3.677036
389.594532	3	odor_3	3	0	n/a	n/a
408.198863	3	odor_5	5	0	n/a	n/a
427.583459	3	odor_4	4	0	n/a	n/a
448.978834	3	odor_4	4	1	2@	2.746204
468.969045	3	odor_5	5	0	n/a	n/a
487.954442	3	odor_5	5	1	2@	3.956126
508.46772	3	odor_1	1	0	n/a	n/a
530.53047	3	odor_3	3	0	n/a	n/a
549.212608	3	odor_2	2	0	n/a	n/a
569.514475	3	odor_4	4	0	n/a	n/a
592.094281	3	odor_5	5	0	n/a	n/a
