onset	duration	trial_type	stimulus_number	response_made	response_key	response_time
6.392029	2.016598	image_1	1	0	n/a	n/a
24.60776	2.024879	image_1	1	1	4$	0.566107
41.340225	2.058215	image_2	2	0	n/a	n/a
59.805941	2.024887	image_1	1	0	n/a	n/a
74.588516	2.024886	image_3	3	0	n/a	n/a
92.870901	2.016559	image_1	1	0	n/a	n/a
112.728255	2.033193	image_4	4	0	n/a	n/a
129.710685	2.024885	image_1	1	0	n/a	n/a
144.843229	1.999891	image_5	5	0	n/a	n/a
159.87578	1.991561	image_2	2	0	n/a	n/a
175.933292	1.999896	image_2	2	1	4$	0.747652
194.315682	2.033216	image_3	3	0	n/a	n/a
212.923052	2.024889	image_2	2	0	n/a	n/a
228.413924	2.016554	image_4	4	0	n/a	n/a
246.52133	2.01659	image_2	2	0	n/a	n/a
263.145475	2.008221	image_5	5	0	n/a	n/a
279.502997	2.024848	image_3	3	0	n/a	n/a
294.252246	2.016508	image_3	3	0	n/a	n/a
311.992953	2.033264	image_4	4	0	n/a	n/a
329.058737	2.024886	image_3	3	0	n/a	n/a
345.907867	2.008226	image_5	5	0	n/a	n/a
364.706948	2.016511	image_4	4	0	n/a	n/a
382.947625	2.033272	image_4	4	0	n/a	n/a
403.871552	2.04993	image_5	5	0	n/a	n/a
423.462258	1.999841	image_5	5	1	4$	3.090351
439.878031	2.033219	image_1	1	0	n/a	n/a
458.718722	1.999894	image_2	2	0	n/a	n/a
476.792834	2.008189	image_5	5	0	n/a	n/a
496.95014	2.016509	image_4	4	0	n/a	n/a
515.657524	2.074821	image_3	3	0	n/a	n/a
536.239737	2.033243	image_3	3	1	4$	1.060344
555.572069	2.024899	image_4	4	0	n/a	n/a
575.121132	2.058151	image_5	5	0	n/a	n/a
593.161803	2.016561	image_2	2	0	n/a	n/a
609.319352	2.041508	image_1	1	0	n/a	n/a
632.151458	2.016614	image_5	5	0	n/a	n/a
651.350468	2.033227	image_5	5	1	4$	1.161646
668.474598	2.041593	image_4	4	0	n/a	n/a
685.782097	2.074822	image_4	4	1	4$	0.707303
705.189364	2.00822	image_5	5	0	n/a	n/a
724.288384	2.091555	image_3	3	0	n/a	n/a
742.237457	2.091627	image_4	4	0	n/a	n/a
757.520004	2.024885	image_3	3	0	n/a	n/a
780.860471	2.033219	image_3	3	1	4$	0.515699
796.751315	2.008226	image_5	5	0	n/a	n/a
818.383533	2.024893	image_2	2	0	n/a	n/a
837.649213	2.041631	image_4	4	0	n/a	n/a
857.256528	2.016563	image_2	2	0	n/a	n/a
873.214041	2.049889	image_3	3	0	n/a	n/a
889.146555	2.016565	image_2	2	0	n/a	n/a
908.178908	2.066553	image_2	2	1	4$	0.515184
924.569726	2.008302	image_5	5	0	n/a	n/a
940.202263	2.049889	image_1	1	0	n/a	n/a
957.601372	2.04988	image_4	4	0	n/a	n/a
972.158949	2.033221	image_1	1	0	n/a	n/a
990.499672	2.04155	image_3	3	0	n/a	n/a
1006.507187	2.04988	image_1	1	0	n/a	n/a
1024.481254	2.008219	image_2	2	0	n/a	n/a
1041.097069	2.049882	image_1	1	0	n/a	n/a
1060.079431	2.024878	image_1	1	1	4$	0.68689
