onset	duration	trial_type	stimulus_number	response_made	response_key	response_time
9.473942	3	odor_1	1	1	2@	7.990033
30.405384	3	odor_1	1	1	2@	2.977881
51.116566	3	odor_2	2	0	n/a	n/a
72.025341	3	odor_1	1	1	2@	2.52793
92.940512	3	odor_3	3	0	n/a	n/a
115.955448	3	odor_1	1	1	2@	1.843214
137.266286	3	odor_4	4	0	n/a	n/a
155.130365	3	odor_1	1	1	1!	1.13365
177.504818	3	odor_5	5	0	n/a	n/a
200.050609	3	odor_2	2	1	1!	1.631239
220.397493	3	odor_2	2	0	n/a	n/a
241.45322	3	odor_3	3	0	n/a	n/a
260.991252	3	odor_2	2	0	n/a	n/a
282.557626	3	odor_4	4	1	1!	1.394072
306.04996	3	odor_2	2	0	n/a	n/a
325.886027	3	odor_5	5	1	1!	2.056426
347.267265	3	odor_3	3	0	n/a	n/a
366.618694	3	odor_3	3	1	1!	1.144502
385.668415	3	odor_4	4	0	n/a	n/a
407.702916	3	odor_3	3	1	1!	1.452399
428.377589	3	odor_5	5	0	n/a	n/a
452.191082	3	odor_4	4	1	1!	1.504205
474.193911	3	odor_4	4	0	n/a	n/a
496.104366	3	odor_5	5	1	1!	1.819922
515.525533	3	odor_5	5	0	n/a	n/a
540.381629	3	odor_1	1	0	n/a	n/a
560.960931	3	odor_4	4	0	n/a	n/a
582.920479	3	odor_2	2	1	1!	1.513089
602.805731	3	odor_3	3	0	n/a	n/a
624.395459	3	odor_5	5	1	1!	1.922854
