onset	duration	trial_type	stimulus_number	response_made	response_key	response_time
8.468373	2.091548	image_1	1	0	n/a	n/a
25.309212	2.049846	image_1	1	1	1!	0.687279
43.599888	2.033227	image_2	2	0	n/a	n/a
62.498917	2.083223	image_1	1	0	n/a	n/a
78.898115	2.058175	image_3	3	0	n/a	n/a
97.263798	2.066546	image_1	1	0	n/a	n/a
112.079704	2.049888	image_4	4	0	n/a	n/a
131.095388	2.049897	image_1	1	0	n/a	n/a
151.894313	2.02489	image_5	5	0	n/a	n/a
168.968436	2.03322	image_2	2	0	n/a	n/a
187.417496	2.049885	image_2	2	1	1!	0.74766
203.058395	2.049844	image_3	3	0	n/a	n/a
223.840609	2.033237	image_2	2	0	n/a	n/a
243.539603	2.049934	image_4	4	0	n/a	n/a
259.447112	2.041557	image_2	2	0	n/a	n/a
276.496238	2.02489	image_5	5	0	n/a	n/a
295.086952	2.049886	image_3	3	0	n/a	n/a
313.069444	2.058139	image_3	3	1	1!	0.748336
329.293525	2.058217	image_4	4	0	n/a	n/a
346.792627	2.066564	image_3	3	0	n/a	n/a
361.233589	2.024893	image_5	5	0	n/a	n/a
379.899255	2.049888	image_4	4	0	n/a	n/a
396.790051	2.058224	image_4	4	1	1!	0.585875
413.347531	2.024962	image_5	5	0	n/a	n/a
430.84663	2.024903	image_5	5	1	1!	0.484892
446.145845	2.058219	image_1	1	0	n/a	n/a
461.561714	2.024892	image_5	5	0	n/a	n/a
478.094251	2.049836	image_4	4	0	n/a	n/a
496.10163	2.033245	image_2	2	0	n/a	n/a
512.442438	2.058287	image_3	3	0	n/a	n/a
529.208248	2.049877	image_3	3	1	1!	0.535399
548.232254	2.033225	image_2	2	0	n/a	n/a
565.348044	2.05822	image_4	4	0	n/a	n/a
583.130502	2.024847	image_5	5	0	n/a	n/a
601.662843	2.041558	image_1	1	0	n/a	n/a
619.853577	2.083215	image_5	5	0	n/a	n/a
637.294337	2.033226	image_5	5	1	1!	0.616327
655.101771	2.058211	image_4	4	0	n/a	n/a
672.109258	2.058196	image_4	4	1	1!	0.666646
688.400043	2.024937	image_5	5	0	n/a	n/a
704.240945	2.049885	image_3	3	0	n/a	n/a
723.823223	2.058263	image_4	4	0	n/a	n/a
741.28066	2.05823	image_3	3	0	n/a	n/a
757.946471	2.116544	image_3	3	0	n/a	n/a
773.703986	2.066553	image_5	5	0	n/a	n/a
792.486382	2.074876	image_2	2	0	n/a	n/a
809.202167	2.04988	image_4	4	0	n/a	n/a
824.409712	2.041602	image_2	2	0	n/a	n/a
841.392176	2.066549	image_3	3	0	n/a	n/a
856.216408	2.041554	image_2	2	0	n/a	n/a
874.282166	2.041536	image_2	2	1	1!	0.464712
890.62297	2.033222	image_5	5	0	n/a	n/a
909.413677	2.091548	image_1	1	0	n/a	n/a
924.921214	2.041558	image_4	4	0	n/a	n/a
940.812079	2.066538	image_1	1	0	n/a	n/a
957.10293	2.058173	image_3	3	0	n/a	n/a
978.118471	2.05822	image_1	1	0	n/a	n/a
993.234358	2.041556	image_2	2	0	n/a	n/a
1009.241869	2.058218	image_1	1	0	n/a	n/a
1026.041007	2.066609	image_1	1	1	1!	0.535428
