onset	duration	trial_type	stimulus_number	response_made	response_key	response_time
8.4806	3	odor_1	1	0	n/a	n/a
30.333103	3	odor_1	1	0	n/a	n/a
49.524291	3	odor_2	2	0	n/a	n/a
68.857241	3	odor_1	1	0	n/a	n/a
90.750098	3	odor_3	3	0	n/a	n/a
110.894671	3	odor_1	1	0	n/a	n/a
134.891091	3	odor_4	4	0	n/a	n/a
155.933325	3	odor_1	1	0	n/a	n/a
175.810181	3	odor_5	5	0	n/a	n/a
194.62201	3	odor_2	2	0	n/a	n/a
214.757132	3	odor_2	2	1	1!	1.730555
233.402031	3	odor_3	3	0	n/a	n/a
254.953195	3	odor_2	2	0	n/a	n/a
277.769155	3	odor_4	4	0	n/a	n/a
299.397149	3	odor_2	2	0	n/a	n/a
322.468808	3	odor_5	5	0	n/a	n/a
344.155016	3	odor_3	3	0	n/a	n/a
369.626126	3	odor_3	3	1	1!	1.687537
392.178357	3	odor_4	4	0	n/a	n/a
412.66444	3	odor_3	3	0	n/a	n/a
437.175436	3	odor_5	5	0	n/a	n/a
459.418972	3	odor_4	4	0	n/a	n/a
481.702446	3	odor_4	4	1	1!	1.552968
506.732371	3	odor_5	5	0	n/a	n/a
529.303221	3	odor_5	5	0	n/a	n/a
551.317514	3	odor_1	1	0	n/a	n/a
577.271778	3	odor_5	5	0	n/a	n/a
599.156077	3	odor_4	4	0	n/a	n/a
618.59227	3	odor_2	2	0	n/a	n/a
643.340291	3	odor_3	3	0	n/a	n/a
