onset	duration	trial_type	stimulus_number	response_made	response_key	response_time
11.962778	2.028238	image_1	1	0	n/a	n/a
29.155143	2.011014	image_1	1	1	4$	0.50559
45.683836	2.011513	image_2	2	0	n/a	n/a
63.642052	2.022194	image_1	1	0	n/a	n/a
80.255793	2.020434	image_3	3	0	n/a	n/a
98.037862	2.018634	image_1	1	0	n/a	n/a
114.98718	2.020436	image_4	4	0	n/a	n/a
131.315292	2.028186	image_1	1	0	n/a	n/a
149.390176	1.993741	image_5	5	0	n/a	n/a
164.501373	2.005785	image_2	2	0	n/a	n/a
184.255326	2.016331	image_2	2	1	4$	2.026863
200.235071	2.022143	image_3	3	0	n/a	n/a
216.223422	2.000254	image_2	2	0	n/a	n/a
230.705922	2.032432	image_4	4	0	n/a	n/a
246.391877	2.00235	image_2	2	0	n/a	n/a
265.149604	1.992438	image_5	5	0	n/a	n/a
284.130015	2.025623	image_3	3	0	n/a	n/a
298.679151	2.013879	image_3	3	1	4$	0.535803
317.162098	2.030348	image_4	4	0	n/a	n/a
338.657152	2.022721	image_3	3	0	n/a	n/a
354.641637	2.001454	image_5	5	0	n/a	n/a
378.412758	2.02344	image_4	4	0	n/a	n/a
394.980218	2.022584	image_4	4	0	n/a	n/a
412.792338	1.996311	image_5	5	0	n/a	n/a
428.759105	1.999009	image_5	5	1	4$	0.596059
446.600053	2.026312	image_1	1	0	n/a	n/a
463.630206	2.026874	image_2	2	0	n/a	n/a
479.778835	1.995653	image_5	5	0	n/a	n/a
497.531435	2.033844	image_4	4	0	n/a	n/a
512.750359	2.074816	image_3	3	0	n/a	n/a
529.156909	2.038196	image_3	3	1	4$	1.222181
545.613543	2.027094	image_4	4	0	n/a	n/a
560.609618	2.053372	image_5	5	0	n/a	n/a
579.930757	2.01619	image_2	2	0	n/a	n/a
594.566265	2.017691	image_1	1	0	n/a	n/a
612.911234	1.999953	image_5	5	0	n/a	n/a
627.690462	2.000638	image_5	5	1	4$	0.708594
644.533146	2.022669	image_4	4	0	n/a	n/a
662.887791	2.024753	image_4	4	0	n/a	n/a
677.804458	2.02093	image_5	5	0	n/a	n/a
692.03334	2.044517	image_3	3	0	n/a	n/a
708.039477	2.025427	image_4	4	0	n/a	n/a
722.868297	2.08013	image_3	3	0	n/a	n/a
737.446118	2.029793	image_3	3	0	n/a	n/a
754.183978	2.000733	image_5	5	0	n/a	n/a
771.753147	2.046153	image_2	2	0	n/a	n/a
787.277028	2.029115	image_4	4	0	n/a	n/a
806.110251	2.005821	image_2	2	0	n/a	n/a
822.468228	2.028438	image_3	3	0	n/a	n/a
842.167819	2.006507	image_2	2	0	n/a	n/a
860.212656	2.008755	image_2	2	1	4$	1.353215
874.873562	2.004853	image_5	5	0	n/a	n/a
891.911236	2.025812	image_1	1	0	n/a	n/a
906.294284	2.014733	image_4	4	0	n/a	n/a
920.609764	2.016126	image_1	1	0	n/a	n/a
938.210448	2.08268	image_3	3	0	n/a	n/a
957.984973	2.029515	image_1	1	0	n/a	n/a
974.711193	2.03775	image_2	2	0	n/a	n/a
988.742336	2.048687	image_1	1	0	n/a	n/a
1005.650389	2.047676	image_1	1	1	4$	1.050771
