onset	duration	trial_type	stimulus_number	response_made	response_key	response_time
12.822232	3	odor_1	1	0	n/a	n/a
36.665782	3	odor_1	1	0	n/a	n/a
61.517345	3	odor_2	2	0	n/a	n/a
82.979197	3	odor_1	1	0	n/a	n/a
104.428415	3	odor_3	3	0	n/a	n/a
125.14281	3	odor_1	1	0	n/a	n/a
147.270707	3	odor_4	4	0	n/a	n/a
169.370579	3	odor_1	1	0	n/a	n/a
194.56782	3	odor_5	5	0	n/a	n/a
217.069464	3	odor_2	2	0	n/a	n/a
242.285244	3	odor_2	2	0	n/a	n/a
273.582036	3	odor_3	3	0	n/a	n/a
292.980269	3	odor_2	2	0	n/a	n/a
313.616215	3	odor_4	4	0	n/a	n/a
335.434024	3	odor_2	2	0	n/a	n/a
361.051362	3	odor_5	5	0	n/a	n/a
381.305136	3	odor_3	3	0	n/a	n/a
400.953613	3	odor_3	3	0	n/a	n/a
422.227758	3	odor_4	4	1	4$	8.358475
443.060171	3	odor_3	3	1	4$	4.864167
463.548475	3	odor_5	5	0	n/a	n/a
483.352581	3	odor_4	4	0	n/a	n/a
507.574537	3	odor_4	4	0	n/a	n/a
533.866554	3	odor_5	5	0	n/a	n/a
552.755433	3	odor_5	5	1	4$	3.680505
576.958195	3	odor_1	1	0	n/a	n/a
598.278855	3	odor_4	4	0	n/a	n/a
623.414772	3	odor_2	2	0	n/a	n/a
643.2214	3	odor_3	3	0	n/a	n/a
661.656659	3	odor_5	5	0	n/a	n/a
