onset	duration	trial_type	stimulus_number	response_made	response_key	response_time
7.209561	2.083242	image_1	1	0	n/a	n/a
22.625482	2.083218	image_1	1	1	4$	0.576365
39.80802	2.033191	image_2	2	0	n/a	n/a
58.173804	2.04151	image_1	1	0	n/a	n/a
74.839611	2.058226	image_3	3	0	n/a	n/a
90.955496	2.058234	image_1	1	0	n/a	n/a
106.996383	2.074935	image_4	4	0	n/a	n/a
123.328925	2.099898	image_1	1	0	n/a	n/a
139.811459	2.033296	image_5	5	0	n/a	n/a
156.65238	2.033174	image_2	2	0	n/a	n/a
173.51816	2.066599	image_2	2	1	4$	0.454878
189.04328	2.049061	image_3	3	0	n/a	n/a
206.03324	2.049928	image_2	2	0	n/a	n/a
222.81578	2.124872	image_4	4	0	n/a	n/a
240.248242	2.024907	image_2	2	0	n/a	n/a
256.264197	2.016503	image_5	5	0	n/a	n/a
273.155031	2.049847	image_3	3	0	n/a	n/a
289.504192	2.049895	image_3	3	0	n/a	n/a
305.420093	2.141546	image_4	4	0	n/a	n/a
323.394276	2.058178	image_3	3	0	n/a	n/a
340.351727	2.033229	image_5	5	0	n/a	n/a
356.909272	2.058205	image_4	4	0	n/a	n/a
373.74178	2.083217	image_4	4	1	4$	0.929287
390.390974	2.03322	image_5	5	0	n/a	n/a
405.390229	2.033232	image_5	5	0	n/a	n/a
423.756029	2.049882	image_1	1	0	n/a	n/a
438.89694	2.066561	image_5	5	0	n/a	n/a
455.271146	2.06656	image_4	4	0	n/a	n/a
471.712023	2.116556	image_2	2	0	n/a	n/a
487.94456	2.066563	image_3	3	0	n/a	n/a
505.252054	2.066556	image_1	1	0	n/a	n/a
522.734538	2.058271	image_1	1	1	4$	0.667874
538.575451	2.083212	image_2	2	0	n/a	n/a
555.507991	2.049859	image_1	1	0	n/a	n/a
571.682163	2.049895	image_3	3	0	n/a	n/a
586.731437	2.149884	image_1	1	0	n/a	n/a
603.788938	2.049896	image_4	4	0	n/a	n/a
620.121489	2.166588	image_1	1	0	n/a	n/a
637.053989	2.074895	image_5	5	0	n/a	n/a
653.278276	2.049821	image_2	2	0	n/a	n/a
671.035697	2.083203	image_2	2	0	n/a	n/a
687.234888	2.058223	image_3	3	0	n/a	n/a
703.875744	2.041562	image_2	2	0	n/a	n/a
721.283235	2.06656	image_4	4	0	n/a	n/a
737.040866	2.041576	image_2	2	0	n/a	n/a
756.21487	2.033237	image_5	5	0	n/a	n/a
771.130815	2.116637	image_3	3	0	n/a	n/a
787.155038	2.05827	image_3	3	0	n/a	n/a
802.204314	2.066566	image_4	4	0	n/a	n/a
817.195293	2.099871	image_3	3	0	n/a	n/a
833.869433	2.041616	image_5	5	0	n/a	n/a
850.860284	2.05822	image_4	4	0	n/a	n/a
868.30113	2.058197	image_4	4	1	4$	0.757622
884.725306	2.083223	image_5	5	0	n/a	n/a
901.849475	2.083228	image_5	5	1	4$	0.636477
918.623671	2.049929	image_1	1	0	n/a	n/a
938.256046	2.05823	image_5	5	0	n/a	n/a
954.921898	2.074889	image_4	4	0	n/a	n/a
971.721086	2.058221	image_2	2	0	n/a	n/a
988.003633	2.058223	image_3	3	0	n/a	n/a
