onset	duration	trial_type	stimulus_number	response_made	response_key	response_time
9.000035	2.025402	image_3	3	0	n/a	n/a
26.295288	2.022367	image_1	1	0	n/a	n/a
48.164805	2.020914	image_4	4	0	n/a	n/a
64.65888	2.02378	image_1	1	0	n/a	n/a
79.643436	1.994379	image_5	5	0	n/a	n/a
97.635456	2.002663	image_2	2	0	n/a	n/a
112.957659	2.021925	image_2	2	0	n/a	n/a
130.499909	2.029345	image_3	3	0	n/a	n/a
146.324625	2.010034	image_2	2	0	n/a	n/a
162.771673	2.029378	image_4	4	0	n/a	n/a
179.989374	2.001581	image_2	2	0	n/a	n/a
197.340158	2.027888	image_5	5	0	n/a	n/a
211.609899	2.029262	image_3	3	0	n/a	n/a
228.292324	2.021585	image_3	3	1	4$	10.644536
247.465057	2.022419	image_4	4	0	n/a	n/a
264.007535	2.024979	image_3	3	0	n/a	n/a
279.624052	2.004807	image_5	5	0	n/a	n/a
294.902993	2.024336	image_4	4	0	n/a	n/a
310.855166	2.0584	image_4	4	1	4$	1.60498
326.971332	2.024034	image_5	5	0	n/a	n/a
342.380978	2.004004	image_5	5	1	4$	2.609252
358.535908	2.092465	image_1	1	0	n/a	n/a
376.294899	2.038218	image_2	2	0	n/a	n/a
397.261694	2.013478	image_5	5	0	n/a	n/a
416.957605	2.021648	image_4	4	0	n/a	n/a
434.748595	2.046317	image_3	3	0	n/a	n/a
449.360206	2.097009	image_1	1	0	n/a	n/a
464.514383	2.050016	image_1	1	0	n/a	n/a
480.232018	2.020024	image_2	2	0	n/a	n/a
498.134315	2.026749	image_1	1	0	n/a	n/a
517.447756	2.038267	image_3	3	0	n/a	n/a
534.462739	2.029762	image_1	1	0	n/a	n/a
549.607024	2.032415	image_4	4	0	n/a	n/a
566.619932	2.029045	image_1	1	0	n/a	n/a
581.904848	2.033015	image_5	5	0	n/a	n/a
597.533983	2.053327	image_2	2	0	n/a	n/a
614.908148	2.011903	image_2	2	0	n/a	n/a
631.704855	2.084916	image_3	3	0	n/a	n/a
648.774871	2.079907	image_2	2	0	n/a	n/a
666.178586	2.030843	image_4	4	0	n/a	n/a
682.828989	2.056845	image_2	2	0	n/a	n/a
700.099508	2.032621	image_5	5	0	n/a	n/a
718.0914	2.048667	image_3	3	0	n/a	n/a
736.246106	2.026434	image_3	3	1	4$	2.029065
752.805744	2.023832	image_4	4	0	n/a	n/a
768.594501	2.044691	image_3	3	0	n/a	n/a
784.690597	2.032562	image_5	5	0	n/a	n/a
804.70414	2.032444	image_4	4	0	n/a	n/a
821.904056	2.047995	image_4	4	1	4$	2.200559
839.105411	2.039407	image_5	5	0	n/a	n/a
861.898131	2.019456	image_5	5	1	4$	1.585111
879.001465	2.05223	image_1	1	0	n/a	n/a
896.553595	2.081513	image_2	2	0	n/a	n/a
913.369771	2.027464	image_5	5	0	n/a	n/a
928.585762	2.035248	image_4	4	0	n/a	n/a
944.750402	2.053128	image_3	3	0	n/a	n/a
