onset	duration	trial_type	stimulus_number	response_made	response_key	response_time
10.427507	2.024915	image_1	1	0	n/a	n/a
31.168135	2.016616	image_1	1	1	1!	0.667353
47.692331	1.991559	image_2	2	0	n/a	n/a
76.265935	2.033231	image_1	1	0	n/a	n/a
92.831807	2.016563	image_3	3	0	n/a	n/a
113.605841	2.024892	image_1	1	0	n/a	n/a
130.296659	2.016577	image_4	4	0	n/a	n/a
148.904078	2.033245	image_1	1	0	n/a	n/a
164.719975	1.99157	image_5	5	0	n/a	n/a
185.002325	2.008234	image_2	2	0	n/a	n/a
201.084903	2.008205	image_2	2	1	1!	0.868636
218.04239	2.016565	image_3	3	0	n/a	n/a
237.999764	2.016558	image_2	2	0	n/a	n/a
259.698738	2.033196	image_4	4	0	n/a	n/a
279.906056	2.01661	image_2	2	1	1!	1.9289
294.688679	1.999893	image_5	5	0	n/a	n/a
313.229449	2.016561	image_3	3	0	n/a	n/a
327.295482	2.016505	image_3	3	1	1!	0.828212
344.661248	2.033276	image_4	4	0	n/a	n/a
359.277208	2.024938	image_3	3	0	n/a	n/a
382.334463	1.991535	image_5	5	0	n/a	n/a
402.275128	2.02489	image_4	4	0	n/a	n/a
418.574339	2.016557	image_4	4	1	1!	1.555499
437.248465	2.008235	image_5	5	0	n/a	n/a
453.372636	1.991571	image_5	5	0	n/a	n/a
478.204773	2.024939	image_1	1	0	n/a	n/a
495.228958	2.016557	image_4	4	0	n/a	n/a
525.45248	2.01656	image_3	3	0	n/a	n/a
555.601048	2.016576	image_2	2	0	n/a	n/a
570.691952	1.999897	image_5	5	0	n/a	n/a
587.499476	2.016621	image_1	1	0	n/a	n/a
615.473116	2.024911	image_1	1	1	1!	0.979607
635.022166	2.008273	image_2	2	0	n/a	n/a
650.779741	2.024896	image_1	1	0	n/a	n/a
674.59525	2.024892	image_3	3	0	n/a	n/a
693.652738	2.024811	image_1	1	0	n/a	n/a
709.801878	2.016618	image_4	4	0	n/a	n/a
728.417737	2.058133	image_1	1	0	n/a	n/a
751.933179	1.99993	image_5	5	0	n/a	n/a
783.014986	1.999901	image_2	2	0	n/a	n/a
813.038534	2.01664	image_2	2	1	1!	1.12099
830.912677	2.024892	image_3	3	0	n/a	n/a
853.553236	1.999896	image_2	2	1	1!	1.566986
873.227282	2.024896	image_4	4	0	n/a	n/a
892.959658	2.016606	image_2	2	0	n/a	n/a
909.758886	1.999864	image_5	5	0	n/a	n/a
932.566075	2.024892	image_3	3	0	n/a	n/a
947.815353	2.016583	image_3	3	0	n/a	n/a
970.789226	2.024897	image_4	4	0	n/a	n/a
986.62179	2.033296	image_3	3	0	n/a	n/a
1004.062601	2.008234	image_5	5	0	n/a	n/a
1025.886549	2.033234	image_4	4	0	n/a	n/a
1044.402316	2.033274	image_4	4	1	1!	1.312702
1061.693139	2.008231	image_5	5	0	n/a	n/a
1080.383898	1.999903	image_5	5	1	1!	0.868735
1098.124801	2.024806	image_1	1	0	n/a	n/a
1111.899085	2.033232	image_4	4	0	n/a	n/a
1133.306345	2.033218	image_3	3	0	n/a	n/a
1147.264003	2.016554	image_2	2	0	n/a	n/a
1162.063276	2.016608	image_5	5	0	n/a	n/a
