onset	duration	trial_type	stimulus_number	response_made	response_key	response_time
6.106806	2.07489	image_1	1	0	n/a	n/a
23.147686	2.074852	image_1	1	1	2@	0.849172
38.438609	2.066516	image_2	2	0	n/a	n/a
54.996098	2.083232	image_1	1	0	n/a	n/a
71.47869	2.074831	image_3	3	0	n/a	n/a
88.119487	2.108222	image_1	1	0	n/a	n/a
103.468739	2.083224	image_4	4	0	n/a	n/a
123.367852	2.09148	image_1	1	0	n/a	n/a
139.308663	2.049944	image_5	5	0	n/a	n/a
155.232889	2.099901	image_2	2	0	n/a	n/a
170.123833	2.066572	image_2	2	1	2@	0.95935
188.097962	2.13323	image_3	3	0	n/a	n/a
203.147249	2.116543	image_2	2	0	n/a	n/a
221.713002	2.083222	image_4	4	0	n/a	n/a
235.895647	2.074883	image_2	2	0	n/a	n/a
254.269742	2.058241	image_5	5	0	n/a	n/a
270.127318	2.074882	image_3	3	0	n/a	n/a
287.893117	2.091555	image_3	3	1	2@	0.787786
306.892191	2.074938	image_4	4	0	n/a	n/a
326.082927	2.124884	image_3	3	0	n/a	n/a
340.573889	2.058231	image_5	5	0	n/a	n/a
357.981383	2.083235	image_4	4	0	n/a	n/a
375.305533	2.091602	image_4	4	1	2@	0.89893
393.371317	2.058271	image_5	5	0	n/a	n/a
411.412154	2.066579	image_5	5	1	2@	1.910302
426.386387	2.074884	image_1	1	0	n/a	n/a
443.793868	2.058239	image_5	5	0	n/a	n/a
462.13465	2.116599	image_4	4	0	n/a	n/a
477.41193	2.071866	image_2	2	0	n/a	n/a
496.174658	2.074889	image_3	3	0	n/a	n/a
514.965418	2.083226	image_3	3	0	n/a	n/a
533.839507	2.07488	image_2	2	0	n/a	n/a
553.14689	2.091556	image_4	4	0	n/a	n/a
571.204388	2.066519	image_5	5	0	n/a	n/a
589.47013	2.099934	image_1	1	0	n/a	n/a
605.061039	2.066553	image_5	5	0	n/a	n/a
623.810128	2.058242	image_5	5	1	2@	0.585929
643.184183	2.091559	image_4	4	0	n/a	n/a
661.933267	2.091569	image_4	4	0	n/a	n/a
679.033878	2.065122	image_5	5	0	n/a	n/a
697.973238	2.07484	image_3	3	0	n/a	n/a
716.213977	2.083222	image_4	4	0	n/a	n/a
730.704979	2.074844	image_3	3	0	n/a	n/a
745.704201	2.083223	image_3	3	1	2@	0.949239
762.011737	2.066568	image_5	5	0	n/a	n/a
778.844257	2.066554	image_2	2	0	n/a	n/a
794.326884	2.083261	image_4	4	0	n/a	n/a
810.184397	2.074892	image_2	2	1	2@	0.687419
826.017033	2.083154	image_3	3	0	n/a	n/a
842.532832	2.074894	image_2	2	0	n/a	n/a
857.790417	2.066607	image_2	2	0	n/a	n/a
872.981344	2.11657	image_5	5	0	n/a	n/a
891.313823	2.108192	image_1	1	0	n/a	n/a
906.529726	2.083215	image_4	4	0	n/a	n/a
922.062316	2.083253	image_1	1	1	2@	1.18196
941.044723	2.099876	image_3	3	0	n/a	n/a
959.743841	2.091512	image_1	1	0	n/a	n/a
975.251385	2.074893	image_2	2	0	n/a	n/a
990.683959	2.091557	image_1	1	0	n/a	n/a
1005.08328	2.09988	image_1	1	1	2@	0.878822
