onset	duration	trial_type	stimulus_number	response_made	response_key	response_time
22.422307	3	odor_1	1	0	n/a	n/a
43.284294	3	odor_1	1	1	1!	8.767102
65.056399	3	odor_2	2	0	n/a	n/a
84.345246	3	odor_1	1	0	n/a	n/a
109.751409	3	odor_3	3	0	n/a	n/a
130.866217	3	odor_1	1	0	n/a	n/a
153.72845	3	odor_4	4	0	n/a	n/a
172.24757	3	odor_1	1	0	n/a	n/a
192.834866	3	odor_5	5	0	n/a	n/a
214.976322	3	odor_2	2	0	n/a	n/a
236.508977	3	odor_2	2	1	1!	4.395017
260.155986	3	odor_3	3	0	n/a	n/a
280.123591	3	odor_2	2	0	n/a	n/a
303.618487	3	odor_4	4	0	n/a	n/a
338.612926	3	odor_2	2	0	n/a	n/a
373.218764	3	odor_5	5	0	n/a	n/a
405.727037	3	odor_3	3	0	n/a	n/a
425.300497	3	odor_3	3	0	n/a	n/a
453.136075	3	odor_4	4	0	n/a	n/a
473.19572	3	odor_3	3	0	n/a	n/a
500.582719	3	odor_5	5	0	n/a	n/a
522.606791	3	odor_4	4	0	n/a	n/a
543.800452	3	odor_4	4	1	1!	4.588928
566.623619	3	odor_5	5	0	n/a	n/a
590.452017	3	odor_5	5	0	n/a	n/a
612.700186	3	odor_1	1	0	n/a	n/a
633.834467	3	odor_4	4	0	n/a	n/a
657.952603	3	odor_2	2	0	n/a	n/a
679.079249	3	odor_3	3	0	n/a	n/a
700.884306	3	odor_5	5	0	n/a	n/a
