onset	duration	trial_type	stimulus_number	response_made	response_key	response_time
7.597634	2.024895	image_1	1	0	n/a	n/a
26.771654	2.058264	image_1	1	1	2@	0.556067
40.395956	2.016547	image_2	2	0	n/a	n/a
57.095099	2.024885	image_1	1	0	n/a	n/a
74.48593	2.033236	image_3	3	0	n/a	n/a
90.776749	2.049877	image_1	1	0	n/a	n/a
107.084197	2.041546	image_4	4	0	n/a	n/a
125.016602	2.024887	image_1	1	0	n/a	n/a
143.190665	2.066557	image_5	5	0	n/a	n/a
159.281504	2.016606	image_2	2	0	n/a	n/a
174.730711	2.016558	image_2	2	1	2@	0.788837
192.371477	2.074882	image_3	3	0	n/a	n/a
210.370546	2.024892	image_2	2	0	n/a	n/a
226.003078	2.074902	image_4	4	0	n/a	n/a
242.560601	2.066515	image_2	2	0	n/a	n/a
259.901337	2.033269	image_5	5	0	n/a	n/a
273.90062	2.03322	image_3	3	0	n/a	n/a
289.249829	2.024889	image_3	3	1	3#	1.050547
306.365627	2.03322	image_4	4	0	n/a	n/a
324.789674	2.091551	image_3	3	0	n/a	n/a
342.472114	2.01654	image_5	5	0	n/a	n/a
361.304526	2.033155	image_4	4	0	n/a	n/a
377.103657	2.033262	image_4	4	1	2@	0.747526
395.544387	2.049874	image_5	5	0	n/a	n/a
413.276791	2.016573	image_5	5	1	3#	0.768243
428.442682	2.033221	image_1	1	0	n/a	n/a
446.041782	2.01656	image_2	2	0	n/a	n/a
463.732532	2.008226	image_5	5	0	n/a	n/a
481.606663	2.041518	image_4	4	0	n/a	n/a
499.580693	2.033233	image_3	3	0	n/a	n/a
516.779813	2.108247	image_3	3	1	3#	0.68682
530.829091	2.033267	image_4	4	0	n/a	n/a
546.06997	2.033227	image_5	5	0	n/a	n/a
565.11904	2.058175	image_2	2	0	n/a	n/a
580.193217	2.04989	image_1	1	0	n/a	n/a
598.058969	2.041601	image_5	5	0	n/a	n/a
612.516559	2.03327	image_5	5	0	n/a	n/a
629.32403	2.041564	image_4	4	0	n/a	n/a
645.373213	2.033259	image_4	4	0	n/a	n/a
662.347394	2.033163	image_5	5	0	n/a	n/a
679.288134	2.041599	image_3	3	0	n/a	n/a
695.495638	2.041592	image_4	4	0	n/a	n/a
712.728087	2.058226	image_3	3	0	n/a	n/a
729.2189	2.049886	image_3	3	1	2@	0.848313
746.951318	2.033226	image_5	5	0	n/a	n/a
763.058826	2.024893	image_2	2	0	n/a	n/a
780.866251	2.099885	image_4	4	0	n/a	n/a
799.473631	2.024889	image_2	2	0	n/a	n/a
816.406089	2.041563	image_3	3	0	n/a	n/a
833.230236	2.041547	image_2	2	0	n/a	n/a
851.162642	2.099881	image_2	2	1	2@	0.928974
866.378516	2.091557	image_5	5	0	n/a	n/a
885.827603	2.041473	image_1	1	0	n/a	n/a
903.668273	2.074935	image_4	4	0	n/a	n/a
918.517509	2.024923	image_1	1	0	n/a	n/a
936.699909	2.049885	image_3	3	0	n/a	n/a
955.06566	2.033203	image_1	1	0	n/a	n/a
972.123097	2.016593	image_2	2	0	n/a	n/a
986.547346	2.133226	image_1	1	0	n/a	n/a
1002.49653	2.041566	image_1	1	1	2@	0.626185
